usage_date_key,report_name,page_name,user_role,view_count,unique_users_count,avg_load_time_ms,last_view_date_key
20251128,Sales Pipeline,Cohorts,FieldAgent,45,11,2395,20251128
20250629,PAYG Collections,Agent Performance,Executive,32,5,1386,20250629
20231119,Service & Warranty,Regional,Executive,37,14,2130,20231119
20230404,Sales Pipeline,Aging,RegionalManager,32,13,1794,20230404
20230520,Sales Pipeline,Maps,Executive,26,6,1381,20230520
20251006,Sales Pipeline,Maps,Analyst,34,10,1996,20251006
20230219,Installations Ops,Details,FieldAgent,40,16,2242,20230219
20230313,Sales Pipeline,Regional,Executive,43,9,2410,20230313
20251101,Service & Warranty,Maps,ServiceOps,33,15,1444,20251101
20231108,Sales Pipeline,Aging,SalesOps,42,19,2219,20231108
20230102,Sales Pipeline,Cohorts,FieldAgent,33,8,2319,20230102
20230322,PAYG Collections,Details,ServiceOps,38,7,1708,20230322
20240528,Asset Performance,Aging,Executive,41,17,2564,20240528
20230603,Installations Ops,Regional,Finance,43,16,1555,20230603
20241101,Service & Warranty,Overview,SalesOps,34,8,1871,20241101
20240213,Service & Warranty,Cohorts,Executive,34,13,1093,20240213
20240211,PAYG Collections,Regional,Analyst,30,11,1199,20240211
20230618,Service & Warranty,Agent Performance,Analyst,43,17,1648,20230618
20251105,Sales Pipeline,Overview,SalesOps,38,11,1906,20251105
20250426,PAYG Collections,Cohorts,ServiceOps,33,11,1852,20250426
20240612,Asset Performance,Maps,FieldAgent,27,12,1561,20240612
20240610,Asset Performance,Aging,Analyst,32,14,1822,20240610
20240630,Service & Warranty,Regional,ServiceOps,38,6,1650,20240630
20250406,Executive Overview,Aging,ServiceOps,40,16,1292,20250406
20251217,Installations Ops,Cohorts,RegionalManager,38,15,2358,20251217
20230112,Installations Ops,Overview,Analyst,30,6,1620,20230112
20231207,Service & Warranty,Maps,RegionalManager,31,8,1722,20231207
20241004,Asset Performance,Agent Performance,FieldAgent,27,6,2010,20241004
20231121,Service & Warranty,Overview,RegionalManager,35,15,1495,20231121
20250531,Service & Warranty,Agent Performance,ServiceOps,45,14,1977,20250531
20250905,Installations Ops,Aging,SalesOps,27,7,1714,20250905
20230407,Executive Overview,Aging,FieldAgent,34,6,2775,20230407
20241022,Asset Performance,Agent Performance,Finance,33,7,2907,20241022
20251211,Service & Warranty,Agent Performance,Analyst,40,15,1882,20251211
20240928,Installations Ops,Agent Performance,SalesOps,32,9,1566,20240928
20230722,Asset Performance,Maps,FieldAgent,32,13,1893,20230722
20250718,Sales Pipeline,Aging,FieldAgent,24,9,2244,20250718
20241210,Service & Warranty,Agent Performance,Executive,35,11,1373,20241210
20230701,Executive Overview,Agent Performance,RegionalManager,52,18,1397,20230701
20250903,Sales Pipeline,Aging,FieldAgent,27,5,1100,20250903
20250628,Sales Pipeline,Maps,RegionalManager,34,13,1816,20250628
20240506,Service & Warranty,Details,RegionalManager,32,11,1350,20240506
20230102,Sales Pipeline,Maps,Analyst,30,11,1422,20230102
20250619,Asset Performance,Cohorts,Finance,39,10,1360,20250619
20231205,Installations Ops,Maps,Executive,18,8,1770,20231205
20230830,Installations Ops,Aging,Finance,20,8,1913,20230830
20240911,PAYG Collections,Agent Performance,ServiceOps,44,15,2321,20240911
20240426,PAYG Collections,Cohorts,FieldAgent,39,8,1906,20240426
20250408,Executive Overview,Aging,FieldAgent,33,9,1266,20250408
20230810,Installations Ops,Overview,FieldAgent,33,11,1921,20230810
20240529,Sales Pipeline,Regional,FieldAgent,41,8,2133,20240529
20250721,PAYG Collections,Agent Performance,FieldAgent,26,10,2535,20250721
20230419,Executive Overview,Aging,Finance,34,10,1690,20230419
20251030,Service & Warranty,Maps,ServiceOps,33,11,2051,20251030
20230623,Executive Overview,Details,ServiceOps,36,15,1286,20230623
20230304,Asset Performance,Agent Performance,Executive,43,14,2173,20230304
20250214,Installations Ops,Agent Performance,Finance,32,9,1647,20250214
20231103,Asset Performance,Cohorts,Analyst,31,14,1388,20231103
20251025,Installations Ops,Regional,ServiceOps,29,9,2546,20251025
20231231,Executive Overview,Aging,SalesOps,42,9,1704,20231231
20230118,Sales Pipeline,Overview,SalesOps,40,7,1574,20230118
20240112,Service & Warranty,Overview,RegionalManager,34,10,1787,20240112
20231227,Sales Pipeline,Details,Analyst,29,12,1387,20231227
20241120,PAYG Collections,Cohorts,Analyst,23,9,2152,20241120
20251211,Sales Pipeline,Maps,Finance,32,14,2052,20251211
20230721,PAYG Collections,Aging,SalesOps,36,13,2147,20230721
20231124,Asset Performance,Overview,RegionalManager,31,9,1837,20231124
20241227,Sales Pipeline,Cohorts,Finance,45,13,1179,20241227
20240305,Service & Warranty,Maps,Executive,30,6,2660,20240305
20250904,Service & Warranty,Details,Executive,43,7,2218,20250904
20250617,Executive Overview,Maps,ServiceOps,44,12,1943,20250617
20240105,Asset Performance,Details,FieldAgent,36,6,2077,20240105
20231120,PAYG Collections,Cohorts,Finance,38,7,1343,20231120
20240625,PAYG Collections,Agent Performance,ServiceOps,34,8,1321,20240625
20240511,Executive Overview,Cohorts,RegionalManager,27,7,2000,20240511
20240122,PAYG Collections,Agent Performance,Executive,35,8,1335,20240122
20250116,Sales Pipeline,Regional,FieldAgent,37,14,2257,20250116
20240317,Service & Warranty,Regional,Analyst,32,5,2322,20240317
20240127,Installations Ops,Cohorts,FieldAgent,44,15,1632,20240127
20230103,Asset Performance,Maps,Finance,35,9,2234,20230103
20240806,PAYG Collections,Details,Finance,30,8,1911,20240806
20230730,Service & Warranty,Maps,FieldAgent,30,6,1984,20230730
20240817,Executive Overview,Aging,Executive,48,21,1555,20240817
20230523,Service & Warranty,Overview,Executive,42,15,1492,20230523
20250627,Service & Warranty,Overview,Analyst,40,7,1836,20250627
20230626,Executive Overview,Aging,RegionalManager,30,8,1607,20230626
20230523,Installations Ops,Cohorts,RegionalManager,27,11,2738,20230523
20250803,Installations Ops,Agent Performance,Finance,31,7,1721,20250803
20240617,Sales Pipeline,Agent Performance,Executive,32,8,1594,20240617
20230625,PAYG Collections,Agent Performance,Analyst,26,11,1740,20230625
20240808,Sales Pipeline,Regional,Finance,32,7,2006,20240808
20240201,Sales Pipeline,Overview,SalesOps,17,5,2282,20240201
20241206,Executive Overview,Overview,SalesOps,35,14,1863,20241206
20230517,Executive Overview,Details,SalesOps,36,6,1071,20230517
20241121,PAYG Collections,Details,Analyst,36,8,2048,20241121
20240731,Sales Pipeline,Agent Performance,RegionalManager,36,6,2013,20240731
20231217,Sales Pipeline,Overview,SalesOps,39,12,1579,20231217
20240801,Installations Ops,Cohorts,Analyst,32,8,1804,20240801
20240215,Sales Pipeline,Agent Performance,FieldAgent,39,6,2182,20240215
20251016,PAYG Collections,Overview,Executive,44,13,2774,20251016
20240127,Service & Warranty,Maps,Executive,28,7,1511,20240127
20231018,Asset Performance,Details,RegionalManager,43,12,1669,20231018
20230503,Asset Performance,Aging,Analyst,31,10,1648,20230503
20230822,Executive Overview,Agent Performance,RegionalManager,43,14,1761,20230822
20240411,Installations Ops,Details,FieldAgent,29,6,1406,20240411
20251227,Asset Performance,Overview,SalesOps,32,14,2089,20251227
20230116,Sales Pipeline,Regional,FieldAgent,30,13,2334,20230116
20230912,Sales Pipeline,Regional,SalesOps,36,9,1641,20230912
20240627,Sales Pipeline,Aging,SalesOps,31,8,1808,20240627
20250910,PAYG Collections,Cohorts,RegionalManager,36,9,2091,20250910
20240729,PAYG Collections,Overview,Executive,33,5,1162,20240729
20240112,Sales Pipeline,Cohorts,Executive,26,11,2049,20240112
20240607,Installations Ops,Regional,Analyst,37,11,1630,20240607
20230621,PAYG Collections,Agent Performance,RegionalManager,35,8,2394,20230621
20230218,Service & Warranty,Agent Performance,Finance,43,7,1857,20230218
20240205,Service & Warranty,Regional,RegionalManager,46,11,1892,20240205
20240207,Installations Ops,Maps,ServiceOps,38,12,1416,20240207
20250915,PAYG Collections,Maps,ServiceOps,30,7,2146,20250915
20230203,Executive Overview,Agent Performance,Analyst,30,8,1990,20230203
20230126,Executive Overview,Overview,FieldAgent,33,6,1889,20230126
20231025,Executive Overview,Overview,ServiceOps,30,12,1906,20231025
20250928,Sales Pipeline,Cohorts,FieldAgent,42,12,1519,20250928
20241021,Service & Warranty,Regional,Executive,32,11,1743,20241021
20241212,Service & Warranty,Maps,Analyst,33,11,2888,20241212
20230412,Installations Ops,Cohorts,SalesOps,31,13,2443,20230412
20230505,Sales Pipeline,Details,Finance,28,12,1694,20230505
20231023,Asset Performance,Aging,Analyst,35,14,1969,20231023
20230813,Executive Overview,Regional,Analyst,33,5,1635,20230813
20240221,Executive Overview,Cohorts,ServiceOps,29,11,2818,20240221
20250404,Sales Pipeline,Aging,Analyst,36,10,2108,20250404
20241229,Service & Warranty,Maps,ServiceOps,31,12,1259,20241229
20240324,PAYG Collections,Maps,SalesOps,29,6,1995,20240324
20250523,Installations Ops,Agent Performance,Executive,40,7,1521,20250523
20250314,PAYG Collections,Maps,FieldAgent,30,7,1010,20250314
20240925,Service & Warranty,Regional,Executive,31,12,2622,20240925
20231206,Sales Pipeline,Maps,Analyst,34,14,2195,20231206
20250124,Asset Performance,Aging,Executive,39,16,1726,20250124
20250308,Sales Pipeline,Overview,ServiceOps,32,7,2354,20250308
20241109,Executive Overview,Details,FieldAgent,33,9,2580,20241109
20230327,Installations Ops,Agent Performance,SalesOps,52,12,1569,20230327
20230325,Installations Ops,Overview,Finance,27,9,1833,20230325
20241108,Installations Ops,Agent Performance,Analyst,29,8,2764,20241108
20230430,PAYG Collections,Overview,Finance,38,12,1612,20230430
20251208,Sales Pipeline,Cohorts,ServiceOps,39,9,1550,20251208
20250813,PAYG Collections,Cohorts,Finance,26,8,1618,20250813
20240822,Service & Warranty,Aging,ServiceOps,28,6,1559,20240822
20250127,Asset Performance,Regional,Executive,23,5,1602,20250127
20240513,Installations Ops,Maps,RegionalManager,30,6,1372,20240513
20250101,Executive Overview,Maps,FieldAgent,40,14,1602,20250101
20250529,PAYG Collections,Details,Analyst,38,6,1949,20250529
20231122,PAYG Collections,Details,Analyst,28,9,1400,20231122
20240327,Sales Pipeline,Aging,ServiceOps,38,15,2261,20240327
20250505,Asset Performance,Aging,Analyst,35,9,1420,20250505
20240418,Executive Overview,Overview,Finance,28,9,1716,20240418
20230801,Service & Warranty,Regional,ServiceOps,27,10,2383,20230801
20251213,Installations Ops,Details,ServiceOps,27,9,1979,20251213
20240603,PAYG Collections,Agent Performance,ServiceOps,27,4,2332,20240603
20241108,Sales Pipeline,Overview,Executive,35,10,2035,20241108
20250217,Service & Warranty,Overview,FieldAgent,33,12,2472,20250217
20230517,Executive Overview,Maps,FieldAgent,30,12,1754,20230517
20251221,Installations Ops,Regional,RegionalManager,30,11,2047,20251221
20250621,Service & Warranty,Agent Performance,ServiceOps,28,9,1713,20250621
20251209,Installations Ops,Overview,Finance,52,22,1361,20251209
20240217,Installations Ops,Regional,FieldAgent,33,8,1478,20240217
20251013,Executive Overview,Cohorts,Analyst,37,15,1967,20251013
20230104,Sales Pipeline,Overview,ServiceOps,48,16,1614,20230104
20230828,Service & Warranty,Aging,Executive,51,15,1915,20230828
20231226,Executive Overview,Maps,Analyst,45,15,806,20231226
20250102,Service & Warranty,Regional,SalesOps,33,6,1309,20250102
20251024,Executive Overview,Overview,FieldAgent,36,11,1830,20251024
20250518,Sales Pipeline,Regional,Finance,33,9,1452,20250518
20250227,Installations Ops,Regional,Analyst,32,8,2222,20250227
20230302,Sales Pipeline,Aging,FieldAgent,36,14,1951,20230302
20230106,Installations Ops,Overview,FieldAgent,36,11,1923,20230106
20240503,Sales Pipeline,Agent Performance,Analyst,35,11,1596,20240503
20230914,Asset Performance,Cohorts,RegionalManager,29,7,2897,20230914
20250112,Sales Pipeline,Overview,RegionalManager,27,6,1994,20250112
20241116,Installations Ops,Maps,Finance,42,19,1340,20241116
20250919,Asset Performance,Overview,SalesOps,35,14,1914,20250919
20231002,Sales Pipeline,Overview,RegionalManager,37,16,1768,20231002
20250115,Asset Performance,Agent Performance,RegionalManager,31,8,1909,20250115
20250105,Service & Warranty,Overview,SalesOps,35,7,1738,20250105
20230808,Executive Overview,Maps,Executive,39,9,1602,20230808
20230525,Installations Ops,Cohorts,ServiceOps,33,10,2016,20230525
20250927,PAYG Collections,Aging,SalesOps,30,10,2113,20250927
20240329,Asset Performance,Aging,RegionalManager,38,8,2180,20240329
20250704,Executive Overview,Overview,FieldAgent,39,11,1941,20250704
20230109,Installations Ops,Overview,ServiceOps,33,6,2527,20230109
20240913,Service & Warranty,Cohorts,SalesOps,28,4,1719,20240913
20240323,PAYG Collections,Overview,Analyst,39,12,1948,20240323
20240822,Service & Warranty,Aging,SalesOps,25,7,1897,20240822
20240822,Installations Ops,Regional,ServiceOps,43,14,1384,20240822
20240629,Asset Performance,Agent Performance,SalesOps,35,6,885,20240629
20230116,Installations Ops,Details,Executive,29,7,1405,20230116
20230225,Installations Ops,Overview,Finance,38,7,2294,20230225
20240214,Sales Pipeline,Regional,SalesOps,34,14,1765,20240214
20240608,Executive Overview,Overview,Analyst,37,16,1931,20240608
20231119,Sales Pipeline,Aging,FieldAgent,28,11,1428,20231119
20250811,Service & Warranty,Agent Performance,Analyst,47,11,2433,20250811
20240213,Executive Overview,Aging,FieldAgent,41,10,2455,20240213
20230606,Asset Performance,Cohorts,Executive,36,7,2118,20230606
20250618,Sales Pipeline,Maps,ServiceOps,42,6,1398,20250618
20250308,PAYG Collections,Details,ServiceOps,32,13,1531,20250308
20250511,PAYG Collections,Details,Executive,35,10,1585,20250511
20240122,Asset Performance,Regional,FieldAgent,39,16,1772,20240122
20250929,PAYG Collections,Maps,ServiceOps,53,14,2454,20250929
20250828,Sales Pipeline,Agent Performance,Finance,44,13,1287,20250828
20250709,Sales Pipeline,Aging,Analyst,35,13,1815,20250709
20250410,Executive Overview,Agent Performance,RegionalManager,29,5,2198,20250410
20251127,Executive Overview,Details,Executive,36,12,1937,20251127
20240706,Executive Overview,Maps,Executive,37,10,2448,20240706
20240329,Asset Performance,Aging,SalesOps,29,9,908,20240329
20251111,Installations Ops,Overview,Executive,35,12,2335,20251111
20250504,PAYG Collections,Maps,Executive,27,11,1033,20250504
20230821,Service & Warranty,Cohorts,Analyst,40,11,1535,20230821
20251123,Sales Pipeline,Maps,Analyst,26,8,1569,20251123
20241001,Installations Ops,Regional,ServiceOps,33,11,2387,20241001
20230322,Sales Pipeline,Aging,FieldAgent,45,14,2068,20230322
20240413,Executive Overview,Aging,Executive,26,8,1451,20240413
20230404,Asset Performance,Maps,FieldAgent,41,7,1497,20230404
20231023,Service & Warranty,Regional,Analyst,32,6,1502,20231023
20250815,Service & Warranty,Details,SalesOps,38,15,1701,20250815
20230822,Asset Performance,Cohorts,ServiceOps,34,14,1668,20230822
20230314,PAYG Collections,Maps,Executive,30,10,2180,20230314
20240407,Executive Overview,Agent Performance,RegionalManager,28,8,1566,20240407
20230904,Executive Overview,Cohorts,RegionalManager,34,14,1844,20230904
20240605,Service & Warranty,Aging,Analyst,33,12,2082,20240605
20240510,Service & Warranty,Overview,Executive,28,5,1638,20240510
20250928,Asset Performance,Cohorts,Executive,41,8,1782,20250928
20231215,Asset Performance,Maps,RegionalManager,27,8,1565,20231215
20231230,PAYG Collections,Maps,Executive,39,17,1473,20231230
20230318,PAYG Collections,Cohorts,FieldAgent,27,11,1834,20230318
20240820,Service & Warranty,Regional,ServiceOps,41,14,1858,20240820
20230606,PAYG Collections,Regional,RegionalManager,44,14,1927,20230606
20230508,Sales Pipeline,Regional,SalesOps,33,15,1788,20230508
20240121,PAYG Collections,Regional,FieldAgent,41,9,1734,20240121
20250828,Sales Pipeline,Aging,SalesOps,41,17,2096,20250828
20230120,PAYG Collections,Cohorts,Finance,30,6,1721,20230120
20231013,Asset Performance,Aging,FieldAgent,32,11,1830,20231013
20250130,Service & Warranty,Cohorts,ServiceOps,33,11,1608,20250130
20230620,Sales Pipeline,Overview,Finance,37,15,600,20230620
20240706,Service & Warranty,Overview,RegionalManager,37,9,2797,20240706
20250820,Service & Warranty,Aging,RegionalManager,34,13,1769,20250820
20230731,PAYG Collections,Cohorts,Executive,43,12,988,20230731
20250319,Sales Pipeline,Cohorts,RegionalManager,41,7,2376,20250319
20240628,Service & Warranty,Overview,Analyst,38,10,1591,20240628
20230119,PAYG Collections,Regional,RegionalManager,37,13,1569,20230119
20240809,Service & Warranty,Maps,Finance,33,6,2111,20240809
20240916,Asset Performance,Maps,RegionalManager,43,7,1860,20240916
20230819,Executive Overview,Maps,Analyst,43,8,1805,20230819
20250223,Sales Pipeline,Details,Executive,34,14,2460,20250223
20251127,Installations Ops,Cohorts,RegionalManager,51,14,1611,20251127
20230919,PAYG Collections,Maps,Executive,38,11,2667,20230919
20240825,PAYG Collections,Overview,ServiceOps,34,12,1980,20240825
20240911,Sales Pipeline,Maps,Analyst,38,16,2902,20240911
20251102,PAYG Collections,Cohorts,FieldAgent,30,5,1614,20251102
20250430,Sales Pipeline,Aging,Finance,42,13,2538,20250430
20251206,Sales Pipeline,Aging,FieldAgent,24,10,1742,20251206
20250706,Sales Pipeline,Aging,SalesOps,30,6,1795,20250706
20231027,Installations Ops,Overview,RegionalManager,37,11,1560,20231027
20240816,Sales Pipeline,Overview,Finance,45,12,1247,20240816
20230703,Asset Performance,Agent Performance,FieldAgent,31,10,2566,20230703
20230130,Asset Performance,Details,RegionalManager,34,10,1767,20230130
20240330,Asset Performance,Maps,ServiceOps,34,7,2221,20240330
20230510,PAYG Collections,Cohorts,RegionalManager,36,7,2005,20230510
20251228,Executive Overview,Details,SalesOps,30,12,1920,20251228
20230221,Asset Performance,Regional,Finance,32,9,2490,20230221
20250105,Sales Pipeline,Aging,Finance,33,11,2070,20250105
20241124,Sales Pipeline,Agent Performance,RegionalManager,35,8,2696,20241124
20230131,Sales Pipeline,Details,FieldAgent,35,6,1575,20230131
20240807,PAYG Collections,Details,Finance,33,8,2405,20240807
20251225,Service & Warranty,Overview,FieldAgent,33,9,1930,20251225
20240225,Installations Ops,Regional,ServiceOps,31,12,919,20240225
20231029,Service & Warranty,Regional,Analyst,26,9,2413,20231029
20240530,Sales Pipeline,Regional,RegionalManager,33,14,1834,20240530
20230420,PAYG Collections,Maps,RegionalManager,32,6,1363,20230420
20240120,Executive Overview,Maps,Analyst,37,15,1010,20240120
20251027,Executive Overview,Agent Performance,SalesOps,32,7,2218,20251027
20250906,Installations Ops,Regional,Finance,32,8,1946,20250906
20240414,Sales Pipeline,Agent Performance,Finance,33,13,1050,20240414
20240716,Service & Warranty,Details,Analyst,31,11,1976,20240716
20230810,PAYG Collections,Agent Performance,ServiceOps,42,14,2200,20230810
20231008,Asset Performance,Maps,Finance,40,8,2961,20231008
20251111,Service & Warranty,Details,SalesOps,32,13,1319,20251111
20240204,Sales Pipeline,Agent Performance,FieldAgent,37,10,1893,20240204
20241012,Installations Ops,Maps,RegionalManager,36,11,1894,20241012
20230606,Installations Ops,Agent Performance,Finance,33,12,2149,20230606
20230707,Sales Pipeline,Cohorts,Analyst,41,13,1902,20230707
20230128,PAYG Collections,Maps,SalesOps,37,16,1732,20230128
20230523,PAYG Collections,Regional,FieldAgent,28,9,1647,20230523
20251124,Service & Warranty,Agent Performance,Executive,27,5,1866,20251124
20240429,PAYG Collections,Details,RegionalManager,29,7,2037,20240429
20250527,Executive Overview,Details,Executive,42,19,2057,20250527
20250415,Executive Overview,Details,ServiceOps,30,8,2120,20250415
20240826,Installations Ops,Agent Performance,RegionalManager,28,11,2056,20240826
20231225,Service & Warranty,Details,Executive,30,7,1709,20231225
20251226,Service & Warranty,Aging,RegionalManager,40,11,1761,20251226
20230220,Sales Pipeline,Aging,Finance,39,16,1906,20230220
20240603,PAYG Collections,Agent Performance,Analyst,40,15,2437,20240603
20240131,Executive Overview,Overview,SalesOps,47,19,1383,20240131
20240927,Asset Performance,Regional,Analyst,40,15,1584,20240927
20250908,Installations Ops,Aging,Finance,35,16,2301,20250908
20231003,Executive Overview,Overview,FieldAgent,32,14,2495,20231003
20241007,Installations Ops,Details,SalesOps,34,14,1907,20241007
20241030,Asset Performance,Agent Performance,SalesOps,37,10,1441,20241030
20231019,Executive Overview,Aging,SalesOps,34,13,1635,20231019
20240113,Sales Pipeline,Details,Analyst,43,12,2100,20240113
20231206,PAYG Collections,Regional,Executive,44,16,1061,20231206
20250626,Asset Performance,Cohorts,Finance,36,8,2389,20250626
20250912,Asset Performance,Overview,RegionalManager,39,16,1413,20250912
20240912,Installations Ops,Details,RegionalManager,18,7,2424,20240912
20230313,Installations Ops,Agent Performance,RegionalManager,29,12,1093,20230313
20251220,Service & Warranty,Agent Performance,ServiceOps,35,14,1733,20251220
20230619,Sales Pipeline,Maps,RegionalManager,36,8,2386,20230619
20251009,Installations Ops,Overview,Analyst,42,15,2081,20251009
20240603,Sales Pipeline,Regional,SalesOps,40,16,2362,20240603
20231007,Asset Performance,Details,Finance,39,14,2118,20231007
20250105,Executive Overview,Cohorts,Analyst,29,6,2446,20250105
20230224,Executive Overview,Cohorts,Analyst,41,11,2612,20230224
20241204,Installations Ops,Maps,Finance,51,10,2356,20241204
20240828,Service & Warranty,Maps,Executive,38,14,1798,20240828
20230901,PAYG Collections,Agent Performance,Finance,34,9,1742,20230901
20230728,Service & Warranty,Cohorts,SalesOps,35,14,1723,20230728
20230518,Installations Ops,Maps,FieldAgent,26,7,1713,20230518
20240725,Service & Warranty,Cohorts,SalesOps,32,8,1650,20240725
20240713,Installations Ops,Overview,Finance,44,16,1720,20240713
20250517,Service & Warranty,Overview,ServiceOps,33,7,829,20250517
20231101,Service & Warranty,Details,Analyst,45,12,1992,20231101
20230828,Sales Pipeline,Regional,SalesOps,28,5,1338,20230828
20230830,Asset Performance,Details,Finance,43,19,2040,20230830
20240722,Asset Performance,Cohorts,RegionalManager,34,6,1787,20240722
20241216,Installations Ops,Cohorts,Analyst,32,11,1588,20241216
20230910,Sales Pipeline,Overview,Executive,39,16,2704,20230910
20230714,Sales Pipeline,Regional,Executive,33,14,1592,20230714
20250224,Sales Pipeline,Agent Performance,ServiceOps,39,13,1403,20250224
20231209,Service & Warranty,Details,RegionalManager,29,6,1914,20231209
20250217,Asset Performance,Overview,SalesOps,31,5,1757,20250217
20230129,PAYG Collections,Overview,FieldAgent,33,13,1661,20230129
20250829,Asset Performance,Regional,RegionalManager,27,9,1665,20250829
20250629,PAYG Collections,Aging,SalesOps,36,6,720,20250629
20230327,Asset Performance,Regional,Analyst,32,8,1402,20230327
20231218,Asset Performance,Details,RegionalManager,45,18,1889,20231218
20251028,Asset Performance,Details,Executive,27,6,1320,20251028
20231025,Asset Performance,Overview,ServiceOps,47,18,1342,20231025
20241227,Service & Warranty,Overview,SalesOps,32,10,2200,20241227
20230113,PAYG Collections,Regional,Executive,43,18,1752,20230113
20230109,Sales Pipeline,Agent Performance,Executive,41,9,2328,20230109
20240110,Installations Ops,Agent Performance,SalesOps,27,8,2661,20240110
20241214,Sales Pipeline,Regional,Analyst,37,6,2041,20241214
20230707,PAYG Collections,Overview,RegionalManager,50,8,1552,20230707
20250222,PAYG Collections,Aging,Analyst,37,7,1296,20250222
20230831,Asset Performance,Maps,FieldAgent,40,17,1957,20230831
20240913,Sales Pipeline,Regional,FieldAgent,25,10,1609,20240913
20240822,Service & Warranty,Regional,Analyst,28,8,1584,20240822
20240813,Installations Ops,Cohorts,Executive,39,11,1885,20240813
20240321,Asset Performance,Maps,ServiceOps,37,9,1777,20240321
20240722,Sales Pipeline,Cohorts,Finance,28,12,2007,20240722
20250403,Asset Performance,Regional,ServiceOps,29,9,1055,20250403
20240501,Service & Warranty,Overview,Finance,39,12,2059,20240501
20231031,PAYG Collections,Maps,FieldAgent,33,8,1677,20231031
20240808,Executive Overview,Details,Analyst,40,12,1113,20240808
20250716,Installations Ops,Agent Performance,SalesOps,52,23,1673,20250716
20250202,Executive Overview,Aging,Finance,29,7,2222,20250202
20240916,Installations Ops,Agent Performance,ServiceOps,31,7,2272,20240916
20251227,PAYG Collections,Regional,Executive,31,12,2459,20251227
20230106,Installations Ops,Regional,FieldAgent,32,10,2094,20230106
20240203,Asset Performance,Cohorts,RegionalManager,31,12,1302,20240203
20230918,Sales Pipeline,Maps,Executive,39,16,771,20230918
20240906,Executive Overview,Aging,Executive,33,12,2822,20240906
20230423,Executive Overview,Details,RegionalManager,24,10,1675,20230423
20241207,Executive Overview,Details,ServiceOps,38,8,1468,20241207
20250105,Asset Performance,Details,Executive,35,7,1442,20250105
20241025,Installations Ops,Overview,RegionalManager,36,13,2454,20241025
20241219,Asset Performance,Overview,SalesOps,33,11,1999,20241219
20251224,Service & Warranty,Agent Performance,Analyst,35,16,1650,20251224
20251103,Asset Performance,Overview,Analyst,30,8,2095,20251103
20230722,Installations Ops,Agent Performance,ServiceOps,28,5,2262,20230722
20251203,Service & Warranty,Agent Performance,RegionalManager,40,13,2834,20251203
20230418,PAYG Collections,Details,Analyst,36,11,1707,20230418
20250614,Installations Ops,Details,RegionalManager,48,9,733,20250614
20251120,Service & Warranty,Agent Performance,Finance,30,8,1659,20251120
20230624,Sales Pipeline,Overview,Finance,38,16,2212,20230624
20251123,Sales Pipeline,Agent Performance,SalesOps,31,13,2149,20251123
20251216,Executive Overview,Maps,Executive,24,8,1693,20251216
20230615,Executive Overview,Maps,Finance,36,9,1552,20230615
20240129,PAYG Collections,Regional,Executive,40,15,1870,20240129
20250209,Executive Overview,Cohorts,Analyst,36,11,1865,20250209
20230513,Sales Pipeline,Aging,Finance,31,12,1620,20230513
20251228,Installations Ops,Agent Performance,Finance,44,14,2161,20251228
20230114,Service & Warranty,Agent Performance,SalesOps,40,7,1457,20230114
20250829,Asset Performance,Details,Finance,27,4,1281,20250829
20251026,Installations Ops,Aging,FieldAgent,30,5,1754,20251026
20240731,PAYG Collections,Overview,FieldAgent,34,6,1165,20240731
20251219,Asset Performance,Cohorts,Finance,45,16,1567,20251219
20230724,Sales Pipeline,Regional,Analyst,26,9,1396,20230724
20240124,Service & Warranty,Aging,Executive,37,16,1934,20240124
20240711,Installations Ops,Cohorts,Analyst,33,10,2535,20240711
20240630,Installations Ops,Maps,Finance,37,15,1459,20240630
20250119,Installations Ops,Maps,ServiceOps,46,15,2296,20250119
20240128,Executive Overview,Cohorts,Executive,45,17,2549,20240128
20230303,PAYG Collections,Cohorts,ServiceOps,34,15,2227,20230303
20240731,Executive Overview,Maps,SalesOps,46,13,1745,20240731
20240926,Service & Warranty,Cohorts,ServiceOps,32,11,858,20240926
20240205,PAYG Collections,Agent Performance,FieldAgent,33,10,1657,20240205
20240407,Asset Performance,Details,SalesOps,35,11,1186,20240407
20240609,Service & Warranty,Details,RegionalManager,32,11,2168,20240609
20251108,Installations Ops,Maps,RegionalManager,34,6,1647,20251108
20240422,Service & Warranty,Maps,Executive,37,10,1835,20240422
20250518,Asset Performance,Cohorts,Finance,38,7,1484,20250518
20231023,Asset Performance,Details,Analyst,45,15,1578,20231023
20250213,PAYG Collections,Regional,Finance,27,11,1493,20250213
20240419,PAYG Collections,Overview,Executive,39,9,1103,20240419
20251222,Sales Pipeline,Overview,ServiceOps,32,14,1475,20251222
20250520,Executive Overview,Agent Performance,ServiceOps,31,10,1401,20250520
20231009,Asset Performance,Cohorts,Finance,47,17,2452,20231009
20250109,Asset Performance,Cohorts,RegionalManager,30,13,2814,20250109
20240531,Sales Pipeline,Cohorts,ServiceOps,32,14,1753,20240531
20240819,PAYG Collections,Aging,Analyst,38,7,1920,20240819
20230331,Asset Performance,Overview,SalesOps,31,10,2448,20230331
20250424,Service & Warranty,Agent Performance,SalesOps,30,6,2015,20250424
20251231,Installations Ops,Details,ServiceOps,33,5,1875,20251231
20241031,Asset Performance,Cohorts,Analyst,29,8,1651,20241031
