ticket_id,ticket_open_date_key,ticket_close_date_key,customer_sk,product_sk,asset_sk,service_category_id,geo_id,ticket_status,sla_target_days,actual_resolution_days,sla_met_flag,repeat_issue_flag,warranty_claim_flag
TCK_00021587,20240609,,500476,2003,910045.0,7,1048,open,1,,,True,False
TCK_00021588,20251224,20260102.0,514323,2013,,5,1215,closed,5,9.0,0.0,False,False
TCK_00021589,20251112,20251128.0,520948,2013,,5,1215,closed,3,16.0,0.0,True,False
TCK_00021590,20240324,20240409.0,514186,2008,,3,1415,closed,3,16.0,0.0,False,False
TCK_00021591,20250417,20250427.0,507974,2009,929591.0,4,1505,closed,3,10.0,0.0,False,False
TCK_00021592,20250105,20250117.0,545921,2007,,2,1175,closed,5,12.0,0.0,False,False
TCK_00021593,20231109,,532485,2021,939418.0,1,1405,open,3,,,True,True
TCK_00021594,20230323,20230405.0,532815,2019,928109.0,6,1451,closed,3,13.0,0.0,False,False
TCK_00021595,20240610,20240615.0,555588,2019,900216.0,1,1517,closed,2,5.0,0.0,True,False
TCK_00021596,20250104,20250122.0,525571,2023,,7,1113,closed,5,18.0,0.0,True,False
TCK_00021597,20251013,20251017.0,542241,2005,,7,1460,closed,2,4.0,0.0,False,False
TCK_00021598,20240803,20240811.0,539616,2015,,2,1072,closed,2,8.0,0.0,False,False
TCK_00021599,20240911,20240924.0,509143,2021,,6,1069,closed,2,13.0,0.0,False,True
TCK_00021600,20240319,20240403.0,532819,2001,917180.0,1,1088,closed,3,15.0,0.0,False,True
TCK_00021601,20230114,,513768,2022,,5,1206,open,2,,,False,False
TCK_00021602,20240113,20240116.0,510715,2008,,6,1417,closed,3,3.0,1.0,True,False
TCK_00021603,20251005,20251023.0,500731,2016,924552.0,3,1058,closed,1,18.0,0.0,True,True
TCK_00021604,20240112,20240123.0,515658,2017,,6,1044,closed,2,11.0,0.0,False,False
TCK_00021605,20250815,20250903.0,512417,2016,,2,1136,closed,5,19.0,0.0,True,False
TCK_00021606,20250416,20250427.0,518817,2011,,7,1471,closed,3,11.0,0.0,False,False
TCK_00021607,20240710,20240719.0,520626,2005,,1,1393,closed,5,9.0,0.0,False,False
TCK_00021608,20250311,,549124,2018,,3,1497,open,3,,,False,False
TCK_00021609,20240918,,513135,2010,941169.0,7,1516,open,1,,,False,False
TCK_00021610,20250418,20250504.0,502769,2023,941391.0,4,1226,closed,1,16.0,0.0,False,False
TCK_00021611,20241214,20241221.0,504711,2010,941640.0,2,1261,closed,3,7.0,0.0,False,False
TCK_00021612,20231028,,537310,2015,920415.0,3,1504,open,3,,,False,False
TCK_00021613,20241215,,542651,2013,948739.0,3,1041,open,5,,,False,False
TCK_00021614,20251122,20251208.0,552694,2007,911067.0,3,1203,closed,2,16.0,0.0,False,False
TCK_00021615,20240219,20240305.0,512060,2013,915037.0,7,1297,closed,3,15.0,0.0,False,False
TCK_00021616,20231112,20231114.0,530500,2015,906513.0,1,1511,closed,5,2.0,1.0,False,False
TCK_00021617,20231016,20231022.0,506853,2005,918410.0,7,1397,closed,7,6.0,1.0,True,False
TCK_00021618,20230806,20230825.0,548899,2020,919850.0,2,1089,closed,2,19.0,0.0,True,False
TCK_00021619,20250419,20250502.0,500403,2012,924194.0,5,1171,closed,5,13.0,0.0,False,False
TCK_00021620,20230530,20230619.0,549376,2019,929355.0,1,1526,closed,1,20.0,0.0,False,False
TCK_00021621,20240115,20240204.0,522446,2008,928514.0,7,1342,closed,1,20.0,0.0,False,False
TCK_00021622,20240409,20240414.0,524992,2022,918339.0,3,1152,closed,7,5.0,1.0,False,False
TCK_00021623,20240408,20240427.0,526761,2007,901907.0,7,1470,closed,5,19.0,0.0,False,False
TCK_00021624,20230123,20230207.0,515097,2019,,6,1318,closed,2,15.0,0.0,False,False
TCK_00021625,20230511,20230519.0,551093,2004,936418.0,3,1153,closed,3,8.0,0.0,False,True
TCK_00021626,20240214,20240305.0,545320,2002,937566.0,7,1516,closed,5,20.0,0.0,False,False
TCK_00021627,20250311,20250317.0,530831,2001,940961.0,1,1364,closed,7,6.0,1.0,False,False
TCK_00021628,20240404,20240420.0,541445,2010,,5,1259,closed,5,16.0,0.0,False,False
TCK_00021629,20230219,20230228.0,501630,2022,920418.0,3,1032,closed,2,9.0,0.0,False,True
TCK_00021630,20240308,20240313.0,543402,2013,945558.0,3,1333,closed,1,5.0,0.0,False,False
TCK_00021631,20250828,20250913.0,532419,2022,910700.0,1,1403,closed,3,16.0,0.0,False,False
TCK_00021632,20251028,20251101.0,545550,2001,903160.0,7,1478,closed,7,4.0,1.0,False,False
TCK_00021633,20240924,20241014.0,510574,2011,932355.0,4,1027,closed,3,20.0,0.0,True,False
TCK_00021634,20251122,20251208.0,512236,2005,,2,1198,closed,2,16.0,0.0,False,False
TCK_00021635,20250319,20250408.0,522033,2011,,7,1349,closed,5,20.0,0.0,False,False
TCK_00021636,20230911,20230923.0,553851,2019,900114.0,3,1462,closed,5,12.0,0.0,True,True
TCK_00021637,20230828,20230902.0,514998,2001,922226.0,7,1170,closed,3,5.0,0.0,False,False
TCK_00021638,20240711,20240731.0,526992,2021,938625.0,6,1256,closed,2,20.0,0.0,False,True
TCK_00021639,20240426,20240426.0,519417,2012,916417.0,3,1317,closed,3,0.0,1.0,False,True
TCK_00021640,20250313,20250319.0,558332,2023,916557.0,1,1038,closed,2,6.0,0.0,False,True
TCK_00021641,20230716,20230728.0,548081,2006,,4,1440,closed,3,12.0,0.0,False,True
TCK_00021642,20240404,20240424.0,529822,2018,904308.0,3,1478,closed,2,20.0,0.0,False,False
TCK_00021643,20241024,20241025.0,515269,2016,910535.0,6,1107,closed,3,1.0,1.0,False,False
TCK_00021644,20230927,20231002.0,552572,2019,,1,1463,closed,7,5.0,1.0,False,False
TCK_00021645,20241130,20241214.0,545729,2016,934536.0,3,1306,closed,7,14.0,0.0,False,False
TCK_00021646,20230421,,551714,2021,,2,1135,open,2,,,True,False
TCK_00021647,20250528,20250603.0,529140,2023,902554.0,2,1247,closed,5,6.0,0.0,False,False
TCK_00021648,20240106,20240121.0,554882,2018,,5,1328,closed,7,15.0,0.0,False,False
TCK_00021649,20230708,20230718.0,505921,2021,938692.0,1,1112,closed,1,10.0,0.0,False,False
TCK_00021650,20230802,20230821.0,526122,2011,919295.0,7,1282,closed,5,19.0,0.0,False,False
TCK_00021651,20240815,20240901.0,501856,2003,946783.0,4,1482,closed,1,17.0,0.0,False,False
TCK_00021652,20251019,20251103.0,506355,2001,908291.0,1,1294,closed,3,15.0,0.0,False,True
TCK_00021653,20240422,20240428.0,525801,2013,,4,1021,closed,3,6.0,0.0,False,True
TCK_00021654,20240630,20240717.0,539520,2022,921893.0,7,1209,closed,1,17.0,0.0,False,False
TCK_00021655,20230624,20230627.0,536195,2021,930888.0,3,1390,closed,1,3.0,0.0,False,True
TCK_00021656,20240709,20240709.0,510967,2020,910330.0,4,1062,closed,5,0.0,1.0,False,True
TCK_00021657,20231008,20231015.0,515462,2019,,7,1308,closed,5,7.0,0.0,True,False
TCK_00021658,20230413,20230417.0,547466,2016,922825.0,3,1032,closed,2,4.0,0.0,False,False
TCK_00021659,20230911,20230921.0,504496,2016,,2,1204,closed,7,10.0,0.0,False,True
TCK_00021660,20230706,20230708.0,525567,2007,923355.0,3,1358,closed,7,2.0,1.0,False,True
TCK_00021661,20240102,20240111.0,520576,2024,934374.0,4,1255,closed,2,9.0,0.0,False,True
TCK_00021662,20250225,,501829,2010,,6,1268,open,5,,,False,False
TCK_00021663,20250821,,504742,2001,905894.0,1,1442,open,3,,,False,False
TCK_00021664,20250309,20250310.0,530153,2012,,5,1130,closed,5,1.0,1.0,False,False
TCK_00021665,20251218,20260103.0,558489,2013,930651.0,5,1466,closed,5,16.0,0.0,False,False
TCK_00021666,20240107,20240123.0,542106,2003,903107.0,5,1483,closed,7,16.0,0.0,False,False
TCK_00021667,20250625,20250709.0,529106,2005,923717.0,3,1179,closed,2,14.0,0.0,True,True
TCK_00021668,20251226,,551722,2008,943635.0,7,1298,open,2,,,False,False
TCK_00021669,20250723,20250723.0,529029,2006,941838.0,3,1060,closed,3,0.0,1.0,False,False
TCK_00021670,20240423,20240424.0,531042,2013,935357.0,2,1514,closed,3,1.0,1.0,False,True
TCK_00021671,20230323,20230323.0,533567,2010,944334.0,4,1171,closed,5,0.0,1.0,False,True
TCK_00021672,20250123,20250209.0,545836,2005,936955.0,5,1126,closed,3,17.0,0.0,False,False
TCK_00021673,20240110,20240127.0,526450,2019,,5,1188,closed,3,17.0,0.0,False,False
TCK_00021674,20230829,20230901.0,524423,2018,936276.0,3,1237,closed,3,3.0,1.0,False,False
TCK_00021675,20230823,20230910.0,529983,2015,925867.0,2,1073,closed,3,18.0,0.0,False,False
TCK_00021676,20240916,20241001.0,547588,2020,934475.0,3,1389,closed,3,15.0,0.0,False,True
TCK_00021677,20230315,,518328,2012,936746.0,2,1033,open,3,,,False,False
TCK_00021678,20251030,,510463,2019,930017.0,6,1277,open,1,,,True,False
TCK_00021679,20241215,20241222.0,520288,2003,901206.0,6,1414,closed,2,7.0,0.0,False,False
TCK_00021680,20240911,,510810,2012,,7,1154,open,2,,,False,False
TCK_00021681,20250630,20250715.0,505924,2004,927643.0,3,1332,closed,5,15.0,0.0,False,True
TCK_00021682,20230206,20230221.0,548113,2009,911394.0,3,1484,closed,7,15.0,0.0,False,True
TCK_00021683,20241106,20241118.0,527673,2007,926259.0,7,1038,closed,3,12.0,0.0,False,False
TCK_00021684,20231024,,533207,2002,916319.0,5,1213,open,3,,,False,False
TCK_00021685,20240611,20240626.0,530356,2006,,3,1363,closed,7,15.0,0.0,False,False
TCK_00021686,20230516,20230518.0,516321,2003,,2,1220,closed,2,2.0,1.0,False,False
TCK_00021687,20250407,20250424.0,529837,2004,,1,1460,closed,3,17.0,0.0,False,False
TCK_00021688,20240325,,506138,2016,941526.0,3,1489,open,1,,,False,False
TCK_00021689,20230528,20230531.0,527689,2016,,1,1441,closed,5,3.0,1.0,False,True
TCK_00021690,20250907,20250910.0,524670,2010,,7,1102,closed,5,3.0,1.0,False,False
TCK_00021691,20230510,20230529.0,536911,2024,,5,1492,closed,3,19.0,0.0,False,False
TCK_00021692,20250926,20250928.0,517284,2008,903237.0,1,1064,closed,5,2.0,1.0,True,False
TCK_00021693,20250219,20250221.0,554752,2012,904541.0,1,1280,closed,1,2.0,0.0,False,False
TCK_00021694,20240719,20240803.0,540223,2014,938011.0,2,1051,closed,3,15.0,0.0,False,False
TCK_00021695,20250820,20250903.0,517627,2017,930956.0,2,1368,closed,3,14.0,0.0,False,False
TCK_00021696,20241118,20241127.0,543424,2016,943027.0,7,1220,closed,3,9.0,0.0,False,False
TCK_00021697,20250307,20250318.0,527660,2001,,5,1135,closed,3,11.0,0.0,False,False
TCK_00021698,20250330,20250418.0,503553,2017,906494.0,3,1500,closed,1,19.0,0.0,False,False
TCK_00021699,20231126,20231207.0,555275,2014,920533.0,7,1052,closed,3,11.0,0.0,False,False
TCK_00021700,20230221,20230222.0,536315,2012,940841.0,1,1260,closed,7,1.0,1.0,True,True
TCK_00021701,20231208,20231225.0,518236,2018,942318.0,7,1168,closed,5,17.0,0.0,True,False
TCK_00021702,20251028,20251116.0,501612,2020,943752.0,5,1494,closed,1,19.0,0.0,False,False
TCK_00021703,20241111,20241118.0,524950,2010,939621.0,1,1188,closed,2,7.0,0.0,True,False
TCK_00021704,20241119,,543386,2017,947235.0,1,1337,open,1,,,False,False
TCK_00021705,20230902,20230922.0,527825,2004,923715.0,2,1489,closed,3,20.0,0.0,False,False
TCK_00021706,20241005,,558338,2019,942528.0,6,1459,open,3,,,False,True
TCK_00021707,20230906,20230926.0,534053,2003,901642.0,6,1374,closed,3,20.0,0.0,False,False
TCK_00021708,20240818,,512469,2018,927122.0,7,1033,open,3,,,False,False
TCK_00021709,20251011,20251027.0,526368,2020,,3,1381,closed,5,16.0,0.0,False,False
TCK_00021710,20250111,,521269,2009,,2,1037,open,3,,,False,True
TCK_00021711,20240619,20240702.0,549717,2011,,2,1064,closed,1,13.0,0.0,True,False
TCK_00021712,20230222,20230224.0,500346,2024,,1,1032,closed,3,2.0,1.0,False,False
TCK_00021713,20231121,20231208.0,500675,2013,906730.0,4,1089,closed,2,17.0,0.0,False,False
TCK_00021714,20250923,20250930.0,514954,2016,947764.0,5,1462,closed,2,7.0,0.0,False,False
TCK_00021715,20230825,20230903.0,536983,2008,900694.0,3,1195,closed,5,9.0,0.0,False,False
TCK_00021716,20250617,20250618.0,501257,2005,909112.0,5,1138,closed,5,1.0,1.0,False,False
TCK_00021717,20251106,20251126.0,556368,2001,930435.0,3,1168,closed,5,20.0,0.0,False,False
TCK_00021718,20250709,20250709.0,532079,2022,924484.0,1,1219,closed,5,0.0,1.0,False,False
TCK_00021719,20250207,20250225.0,504742,2003,910873.0,6,1442,closed,1,18.0,0.0,False,False
TCK_00021720,20251023,,501489,2014,908340.0,3,1495,escalated,5,,,False,False
TCK_00021721,20230619,,514306,2010,923846.0,3,1113,open,3,,,False,False
TCK_00021722,20230213,20230221.0,512514,2022,946329.0,6,1155,closed,1,8.0,0.0,True,False
TCK_00021723,20240920,20240926.0,541082,2019,939985.0,6,1330,closed,3,6.0,0.0,False,False
TCK_00021724,20241225,20250110.0,537914,2017,,3,1318,closed,5,16.0,0.0,False,True
TCK_00021725,20240802,,512861,2022,903660.0,1,1401,open,1,,,True,False
TCK_00021726,20250513,20250517.0,543806,2020,,1,1012,closed,7,4.0,1.0,False,False
TCK_00021727,20251112,20251122.0,534791,2023,913092.0,5,1403,closed,2,10.0,0.0,False,False
TCK_00021728,20240311,20240321.0,538013,2016,,6,1525,closed,2,10.0,0.0,False,False
TCK_00021729,20241128,20241205.0,547014,2024,,2,1321,closed,5,7.0,0.0,False,True
TCK_00021730,20250218,20250224.0,544344,2021,943312.0,1,1492,closed,7,6.0,1.0,False,False
TCK_00021731,20241213,20241231.0,549963,2010,942370.0,2,1447,closed,5,18.0,0.0,False,False
TCK_00021732,20251021,20251101.0,537989,2011,946795.0,5,1483,closed,3,11.0,0.0,True,False
TCK_00021733,20240403,20240411.0,550622,2016,901254.0,6,1407,closed,2,8.0,0.0,False,False
TCK_00021734,20250725,20250728.0,512110,2005,914708.0,6,1144,closed,5,3.0,1.0,False,False
TCK_00021735,20230316,20230326.0,506813,2001,910029.0,5,1079,closed,3,10.0,0.0,False,False
TCK_00021736,20250924,,558115,2024,908326.0,6,1202,escalated,2,,,False,False
TCK_00021737,20240412,20240424.0,549079,2018,904590.0,5,1054,closed,3,12.0,0.0,False,False
TCK_00021738,20230627,20230709.0,538681,2023,925922.0,7,1071,closed,5,12.0,0.0,False,False
TCK_00021739,20250820,20250908.0,506953,2019,917978.0,2,1156,closed,3,19.0,0.0,False,False
TCK_00021740,20250906,20250907.0,526168,2006,937532.0,1,1192,closed,5,1.0,1.0,False,True
TCK_00021741,20240929,20240930.0,511631,2007,929195.0,5,1196,closed,7,1.0,1.0,False,False
TCK_00021742,20251003,20251003.0,502352,2007,,3,1203,closed,5,0.0,1.0,False,False
TCK_00021743,20231223,20231229.0,544603,2004,909376.0,3,1224,closed,3,6.0,0.0,True,False
TCK_00021744,20240615,20240703.0,523205,2010,942703.0,6,1226,closed,5,18.0,0.0,False,False
TCK_00021745,20240827,20240827.0,517811,2024,903098.0,3,1218,closed,3,0.0,1.0,False,True
TCK_00021746,20231018,20231024.0,545510,2013,903998.0,4,1453,closed,7,6.0,1.0,False,True
TCK_00021747,20230728,20230810.0,543810,2015,,1,1277,closed,2,13.0,0.0,False,True
TCK_00021748,20250909,20250928.0,531001,2002,943533.0,2,1134,closed,7,19.0,0.0,False,False
TCK_00021749,20250330,20250417.0,534132,2020,,5,1053,closed,2,18.0,0.0,False,False
TCK_00021750,20230429,20230429.0,532300,2015,947581.0,5,1101,closed,1,0.0,1.0,False,False
TCK_00021751,20231020,20231103.0,514789,2013,,4,1103,closed,7,14.0,0.0,False,False
TCK_00021752,20241204,,541408,2024,936046.0,4,1329,open,7,,,True,True
TCK_00021753,20230204,20230221.0,548042,2003,942386.0,5,1505,closed,2,17.0,0.0,True,False
TCK_00021754,20230117,20230204.0,526545,2012,905673.0,3,1123,closed,2,18.0,0.0,False,True
TCK_00021755,20250930,20251017.0,527744,2010,907676.0,7,1011,closed,5,17.0,0.0,False,False
TCK_00021756,20230408,20230421.0,503676,2012,,1,1496,closed,1,13.0,0.0,False,False
TCK_00021757,20230922,20230924.0,547645,2004,902074.0,6,1227,closed,7,2.0,1.0,True,False
TCK_00021758,20241029,20241118.0,549335,2001,,6,1227,closed,3,20.0,0.0,False,True
TCK_00021759,20230531,,530009,2012,948439.0,7,1016,open,3,,,False,False
TCK_00021760,20251216,20251229.0,505949,2018,908098.0,7,1471,closed,2,13.0,0.0,True,False
TCK_00021761,20241113,20241116.0,503703,2021,938273.0,1,1447,closed,2,3.0,0.0,False,False
TCK_00021762,20230721,20230806.0,535516,2018,906477.0,7,1178,closed,5,16.0,0.0,False,False
TCK_00021763,20250720,20250807.0,559580,2018,925267.0,7,1479,closed,3,18.0,0.0,False,False
TCK_00021764,20240706,20240720.0,544487,2015,907803.0,6,1434,closed,3,14.0,0.0,False,True
TCK_00021765,20251020,,548718,2015,937462.0,4,1379,escalated,3,,,False,False
TCK_00021766,20250520,,504372,2023,,7,1032,open,1,,,False,False
TCK_00021767,20251111,,552319,2007,904748.0,5,1329,open,3,,,True,False
TCK_00021768,20250313,20250317.0,530750,2022,939895.0,6,1525,closed,5,4.0,1.0,False,False
TCK_00021769,20240519,20240523.0,528979,2021,902618.0,3,1158,closed,3,4.0,0.0,False,True
TCK_00021770,20230702,,533659,2018,939354.0,2,1179,open,3,,,False,False
TCK_00021771,20250623,20250709.0,519878,2005,,5,1104,closed,3,16.0,0.0,True,False
TCK_00021772,20250308,,516462,2003,,5,1449,open,2,,,False,False
TCK_00021773,20250413,20250424.0,514585,2014,937062.0,2,1377,closed,5,11.0,0.0,False,False
TCK_00021774,20230217,20230221.0,527737,2010,927569.0,1,1175,closed,1,4.0,0.0,True,True
TCK_00021775,20250823,20250826.0,505434,2008,924426.0,7,1152,closed,3,3.0,1.0,True,False
TCK_00021776,20250925,20250926.0,513689,2021,935485.0,3,1335,closed,3,1.0,1.0,False,False
TCK_00021777,20230531,,511541,2021,946138.0,2,1424,open,3,,,False,False
TCK_00021778,20250823,20250910.0,510714,2001,942969.0,3,1266,closed,7,18.0,0.0,False,False
TCK_00021779,20251008,20251024.0,531425,2004,947201.0,1,1486,closed,3,16.0,0.0,False,False
TCK_00021780,20230530,20230619.0,515801,2008,940630.0,5,1094,closed,5,20.0,0.0,False,False
TCK_00021781,20240726,,555869,2007,,2,1026,open,7,,,False,False
TCK_00021782,20251122,20251211.0,531252,2006,934094.0,3,1218,closed,2,19.0,0.0,True,True
TCK_00021783,20230815,,526633,2021,903129.0,6,1062,open,3,,,False,True
TCK_00021784,20230721,20230724.0,524697,2001,909911.0,5,1105,closed,3,3.0,1.0,False,False
TCK_00021785,20240409,,508895,2019,,2,1247,open,3,,,False,True
TCK_00021786,20230316,,557873,2017,940721.0,4,1139,open,3,,,False,False
TCK_00021787,20230601,20230601.0,549575,2023,912708.0,4,1430,closed,1,0.0,1.0,False,False
TCK_00021788,20250216,20250306.0,515439,2021,,7,1436,closed,2,18.0,0.0,False,False
TCK_00021789,20250309,20250313.0,511836,2014,,2,1514,closed,2,4.0,0.0,False,False
TCK_00021790,20231229,20240103.0,511411,2011,938674.0,7,1035,closed,3,5.0,0.0,False,False
TCK_00021791,20251102,20251103.0,525837,2010,907288.0,4,1134,closed,3,1.0,1.0,False,False
TCK_00021792,20230212,20230213.0,521618,2008,930235.0,4,1151,closed,2,1.0,1.0,False,False
TCK_00021793,20230103,20230108.0,542955,2024,,4,1112,closed,3,5.0,0.0,False,False
TCK_00021794,20240422,20240428.0,501748,2016,904660.0,5,1137,closed,2,6.0,0.0,True,False
TCK_00021795,20240727,20240803.0,502676,2008,900858.0,5,1329,closed,3,7.0,0.0,False,False
TCK_00021796,20230111,20230125.0,545385,2023,913596.0,7,1112,closed,7,14.0,0.0,True,False
TCK_00021797,20230108,20230116.0,505305,2017,,4,1413,closed,7,8.0,0.0,False,False
TCK_00021798,20230115,20230116.0,554209,2024,943865.0,7,1373,closed,1,1.0,1.0,False,False
TCK_00021799,20230202,20230214.0,537943,2018,931966.0,6,1526,closed,7,12.0,0.0,False,False
TCK_00021800,20240209,20240227.0,551062,2003,,6,1430,closed,1,18.0,0.0,True,False
TCK_00021801,20250412,20250413.0,508084,2006,902600.0,6,1077,closed,5,1.0,1.0,False,True
TCK_00021802,20250211,20250301.0,506518,2016,927087.0,1,1501,closed,5,18.0,0.0,False,False
TCK_00021803,20240907,20240918.0,557841,2016,,2,1103,closed,5,11.0,0.0,True,True
TCK_00021804,20240716,20240726.0,502108,2022,900968.0,6,1086,closed,2,10.0,0.0,False,False
TCK_00021805,20230329,20230408.0,545523,2023,910185.0,2,1382,closed,2,10.0,0.0,False,False
TCK_00021806,20251128,20251128.0,539500,2003,,6,1151,closed,5,0.0,1.0,False,False
TCK_00021807,20231201,,555110,2014,914737.0,2,1523,open,1,,,False,False
TCK_00021808,20251124,20251204.0,528034,2016,924122.0,1,1387,closed,3,10.0,0.0,False,False
TCK_00021809,20251211,20251215.0,533353,2014,924988.0,3,1483,closed,3,4.0,0.0,True,False
TCK_00021810,20240401,20240407.0,555378,2023,922914.0,1,1410,closed,3,6.0,0.0,False,True
TCK_00021811,20240829,,524645,2004,939507.0,5,1210,escalated,3,,,True,False
TCK_00021812,20231228,20240102.0,509801,2019,940626.0,3,1086,closed,3,5.0,0.0,False,True
TCK_00021813,20241019,20241019.0,554399,2002,,1,1188,closed,3,0.0,1.0,False,False
TCK_00021814,20230506,20230520.0,512837,2021,903877.0,2,1469,closed,2,14.0,0.0,False,False
TCK_00021815,20250710,20250723.0,538483,2021,926705.0,1,1172,closed,5,13.0,0.0,True,False
TCK_00021816,20250319,20250408.0,533384,2022,,7,1068,closed,3,20.0,0.0,False,False
TCK_00021817,20241128,20241203.0,553560,2003,928144.0,7,1261,closed,3,5.0,0.0,False,False
TCK_00021818,20230722,20230804.0,556795,2024,905710.0,3,1384,closed,7,13.0,0.0,False,False
TCK_00021819,20231024,20231024.0,549321,2014,914514.0,3,1271,closed,2,0.0,1.0,False,False
TCK_00021820,20240622,20240626.0,502642,2008,912745.0,7,1417,closed,7,4.0,1.0,True,False
TCK_00021821,20240327,20240330.0,542989,2020,904440.0,3,1195,closed,1,3.0,0.0,False,False
TCK_00021822,20250603,20250622.0,542683,2001,,3,1447,closed,2,19.0,0.0,True,False
TCK_00021823,20230410,20230419.0,530042,2006,934293.0,6,1105,closed,3,9.0,0.0,False,True
TCK_00021824,20250121,20250124.0,516173,2007,911581.0,4,1259,closed,3,3.0,1.0,False,True
TCK_00021825,20230115,20230121.0,557659,2003,942222.0,2,1257,closed,5,6.0,0.0,False,False
TCK_00021826,20251224,20251229.0,523249,2009,,5,1119,closed,5,5.0,1.0,False,False
TCK_00021827,20230717,20230804.0,553460,2011,,1,1524,closed,7,18.0,0.0,False,False
TCK_00021828,20251101,20251113.0,501106,2019,912137.0,7,1319,closed,2,12.0,0.0,False,False
TCK_00021829,20251216,20251216.0,513308,2006,915583.0,3,1175,closed,5,0.0,1.0,True,False
TCK_00021830,20241210,,556532,2017,917999.0,1,1151,open,3,,,True,False
TCK_00021831,20250626,20250702.0,507618,2015,,6,1421,closed,2,6.0,0.0,True,True
TCK_00021832,20231005,20231018.0,549809,2014,932178.0,7,1028,closed,7,13.0,0.0,False,False
TCK_00021833,20240307,20240309.0,552041,2008,919661.0,7,1280,closed,2,2.0,1.0,False,False
TCK_00021834,20240807,20240815.0,557003,2001,947498.0,1,1096,closed,2,8.0,0.0,True,False
TCK_00021835,20250809,20250820.0,516997,2004,939232.0,1,1001,closed,3,11.0,0.0,False,False
TCK_00021836,20241012,20241013.0,505754,2018,941356.0,7,1115,closed,2,1.0,1.0,False,False
TCK_00021837,20240416,20240427.0,511715,2024,932328.0,2,1284,closed,3,11.0,0.0,False,False
TCK_00021838,20230411,20230414.0,557237,2011,,7,1380,closed,3,3.0,1.0,False,False
TCK_00021839,20240214,20240225.0,559416,2015,,7,1489,closed,2,11.0,0.0,False,False
TCK_00021840,20230210,20230213.0,533993,2015,932983.0,5,1082,closed,1,3.0,0.0,False,False
TCK_00021841,20241018,20241026.0,525908,2020,907278.0,2,1372,closed,3,8.0,0.0,False,False
TCK_00021842,20241110,20241129.0,528780,2003,930901.0,6,1501,closed,3,19.0,0.0,False,False
TCK_00021843,20250127,20250212.0,540856,2006,933846.0,1,1028,closed,2,16.0,0.0,False,False
TCK_00021844,20230317,20230327.0,534792,2023,,4,1273,closed,3,10.0,0.0,True,False
TCK_00021845,20230426,20230505.0,537334,2014,946131.0,1,1509,closed,3,9.0,0.0,False,False
TCK_00021846,20250811,20250828.0,527355,2011,,5,1128,closed,3,17.0,0.0,False,False
TCK_00021847,20240702,20240712.0,538754,2010,947118.0,4,1266,closed,5,10.0,0.0,False,False
TCK_00021848,20230623,20230628.0,501653,2012,924180.0,7,1342,closed,3,5.0,0.0,False,False
TCK_00021849,20240315,20240319.0,547681,2005,926584.0,3,1330,closed,2,4.0,0.0,False,False
TCK_00021850,20240103,20240114.0,548125,2015,902807.0,2,1048,closed,7,11.0,0.0,False,False
TCK_00021851,20240914,,512247,2018,924070.0,2,1421,open,3,,,False,False
TCK_00021852,20250622,20250630.0,507783,2018,936426.0,2,1476,closed,5,8.0,0.0,False,True
TCK_00021853,20250120,20250124.0,521677,2008,,3,1304,closed,5,4.0,1.0,True,False
TCK_00021854,20230530,20230609.0,505469,2004,936940.0,6,1519,closed,5,10.0,0.0,False,True
TCK_00021855,20230707,20230711.0,549908,2003,926107.0,5,1423,closed,3,4.0,0.0,False,False
TCK_00021856,20240625,20240704.0,546741,2001,943338.0,5,1109,closed,3,9.0,0.0,False,False
TCK_00021857,20240408,,537317,2005,921833.0,3,1111,escalated,7,,,True,False
TCK_00021858,20250828,20250906.0,514009,2010,933690.0,1,1109,closed,3,9.0,0.0,False,False
TCK_00021859,20250306,20250316.0,502036,2020,912061.0,1,1227,closed,5,10.0,0.0,False,True
TCK_00021860,20230728,20230809.0,531392,2004,,1,1407,closed,5,12.0,0.0,False,False
TCK_00021861,20240224,20240226.0,530954,2010,924387.0,5,1286,closed,3,2.0,1.0,False,False
TCK_00021862,20251021,20251026.0,522492,2018,943783.0,7,1525,closed,2,5.0,0.0,False,False
TCK_00021863,20250130,20250219.0,555345,2010,915200.0,7,1504,closed,2,20.0,0.0,False,False
TCK_00021864,20241022,20241024.0,546814,2002,,3,1358,closed,3,2.0,1.0,False,False
TCK_00021865,20230915,20230925.0,550649,2022,905646.0,6,1311,closed,3,10.0,0.0,True,False
TCK_00021866,20230407,20230414.0,500472,2021,,7,1152,closed,5,7.0,0.0,False,False
TCK_00021867,20230821,,514732,2021,902577.0,3,1245,open,3,,,False,True
TCK_00021868,20240518,20240605.0,557652,2014,917934.0,7,1084,closed,3,18.0,0.0,False,False
TCK_00021869,20240908,20240926.0,519961,2011,914494.0,7,1505,closed,7,18.0,0.0,False,False
TCK_00021870,20240824,20240824.0,501371,2006,935429.0,4,1188,closed,7,0.0,1.0,False,False
TCK_00021871,20230224,20230301.0,510189,2007,,2,1143,closed,3,5.0,0.0,True,True
TCK_00021872,20240823,,519937,2006,,6,1219,open,3,,,True,False
TCK_00021873,20240830,20240911.0,501876,2017,937764.0,6,1045,closed,1,12.0,0.0,False,True
TCK_00021874,20240604,20240616.0,524880,2013,,7,1174,closed,7,12.0,0.0,False,False
